fecha,Estacion,Fecha final,NO2,CO,PM2.5,PM10,SO2,datos_disponibles
2024-06-17,FACATATIVA - URBANO,,33.65083333,2475.58541667,6.52791667,16.35875,3.24166667,5
2024-06-16,FACATATIVA - URBANO,,31.15125,2328.64375,3.23583333,8.07833333,2.95791667,5
2024-06-15,FACATATIVA - URBANO,,33.55083333,2408.31666667,4.6125,10.19833333,3.09083333,5
2024-06-14,FACATATIVA - URBANO,,35.55958333,2492.76041667,9.24375,18.29208333,3.50791667,5
2024-07-15,FACATATIVA - URBANO,,33.14458333,1133.07291667,5.25291667,13.23083333,3.445,5
2024-07-14,FACATATIVA - URBANO,,31.58875,904.07291667,5.0475,9.48583333,3.29,5
2024-07-13,FACATATIVA - URBANO,,34.17041667,861.13541667,4.68625,11.28041667,3.29333333,5
2024-07-12,FACATATIVA - URBANO,,34.69833333,849.20833333,11.21333333,30.15291667,3.86,5
2024-07-11,FACATATIVA - URBANO,,29.66958333,920.48043478,11.33875,33.26083333,3.76791667,5
2024-07-10,FACATATIVA - URBANO,,28.70291667,588.43043478,5.34166667,15.29916667,3.16291667,5
2024-07-09,FACATATIVA - URBANO,,30.76916667,359.92826087,3.82666667,9.89541667,3.32583333,5
2024-07-08,FACATATIVA - URBANO,,28.82708333,917.99130435,5.15,15.29083333,3.06181818,5
2024-07-07,FACATATIVA - URBANO,,30.93333333,900.25625,4.01625,11.36125,2.87416667,5
2024-07-06,FACATATIVA - URBANO,,33.11791667,1176.96458333,8.9275,16.01666667,3.50708333,5
2024-07-05,FACATATIVA - URBANO,,33.10375,862.08958333,4.16375,8.64,3.40208333,5
2024-07-04,FACATATIVA - URBANO,,38.05333333,913.1375,8.46541667,19.84666667,3.73791667,5
2024-07-03,FACATATIVA - URBANO,,35.05833333,810.0875,6.3225,15.39833333,3.22208333,5
2024-07-02,FACATATIVA - URBANO,,34.47041667,866.38333333,7.79333333,21.43833333,3.00083333,5
2024-07-01,FACATATIVA - URBANO,,32.4975,662.66875,6.2325,13.82958333,2.98041667,5
2024-06-30,FACATATIVA - URBANO,,33.015,638.47380952,6.4525,13.245,3.17875,5
2024-07-31,FACATATIVA - URBANO,,35.75416667,596.9025,8.0675,23.83333333,2.98416667,5
2024-07-30,FACATATIVA - URBANO,,32.73791667,544.35208333,9.02041667,28.87708333,3.42791667,5
2024-07-29,FACATATIVA - URBANO,,26.17333333,1309.59375,8.89416667,20.90708333,3.81318182,5
2024-07-28,FACATATIVA - URBANO,,28.03791667,1395.94583333,5.11208333,8.93666667,3.33869565,5
2024-07-27,FACATATIVA - URBANO,,34.40083333,1518.07916667,7.55291667,18.34916667,2.99958333,5
2024-07-26,FACATATIVA - URBANO,,34.31875,1769.50208333,11.09,25.05916667,2.85916667,5
2024-07-25,FACATATIVA - URBANO,,36.19416667,1677.17608696,9.36791667,23.07583333,3.57458333,5
2024-07-24,FACATATIVA - URBANO,,35.47916667,1500.90416667,13.48541667,30.27333333,3.50458333,5
2024-07-23,FACATATIVA - URBANO,,31.74416667,1638.78125,9.37041667,22.16583333,2.95666667,5
2024-07-22,FACATATIVA - URBANO,,28.385,1113.98958333,5.77416667,12.67416667,3.09208333,5
2024-07-21,FACATATIVA - URBANO,,31.11458333,1104.925,6.64625,11.79458333,3.26666667,5
2024-07-20,FACATATIVA - URBANO,,33.13541667,1144.52291667,6.64333333,17.18,3.21208333,5
2024-07-19,FACATATIVA - URBANO,,33.95041667,1075.82291667,6.82916667,20.76083333,3.40708333,5
2024-07-18,FACATATIVA - URBANO,,32.27708333,953.68958333,6.93125,17.5375,2.99833333,5
2024-07-17,FACATATIVA - URBANO,,28.46041667,1120.60652174,6.47541667,17.61333333,3.09458333,5
2024-07-16,FACATATIVA - URBANO,,31.14833333,1099.2,5.145,14.37583333,3.49208333,5
2024-08-16,FACATATIVA - URBANO,,31.23875,1867.09708333,12.1775,25.11083333,3.43333333,5
2024-08-15,FACATATIVA - URBANO,,29.21375,1820.50375,13.66375,30.86125,3.65958333,5
2024-08-14,FACATATIVA - URBANO,,33.4475,1925.85958333,17.14708333,32.38708333,3.30291667,5
2024-08-13,FACATATIVA - URBANO,,30.95041667,1482.14625,6.96416667,14.90625,2.98,5
2024-08-12,FACATATIVA - URBANO,,32.31416667,1434.2875,12.60625,23.30333333,3.42291667,5
2024-08-11,FACATATIVA - URBANO,,29.42958333,1180.825,7.34458333,11.17875,3.1575,5
2024-08-10,FACATATIVA - URBANO,,33.78375,1287.21291667,8.60083333,18.96166667,2.7725,5
2024-08-09,FACATATIVA - URBANO,,36.24916667,1407.37833333,17.06708333,32.90541667,3.37375,5
2024-08-08,FACATATIVA - URBANO,,37.67,1661.32833333,23.18083333,43.66833333,3.68083333,5
2024-08-07,FACATATIVA - URBANO,,35.52291667,1425.19291667,20.21583333,32.37,3.45708333,5
2024-08-06,FACATATIVA - URBANO,,33.7475,1385.18458333,11.65791667,25.76625,3.09166667,5
2024-08-05,FACATATIVA - URBANO,,37.04208333,1292.06666667,14.24916667,28.27333333,3.82208333,5
2024-08-04,FACATATIVA - URBANO,,32.78916667,1281.71,15.61541667,29.17875,3.69458333,5
2024-08-03,FACATATIVA - URBANO,,30.75625,1124.53458333,13.7275,31.03833333,3.40791667,5
2024-08-02,FACATATIVA - URBANO,,36.515,980.48875,11.76541667,30.83666667,2.87875,5
2024-08-01,FACATATIVA - URBANO,,36.195,724.56458333,10.16458333,25.74083333,3.12208333,5
2024-08-19,FACATATIVA - URBANO,,26.656,2001.06541667,10.58875,20.48958333,5.12583333,5
2024-08-18,FACATATIVA - URBANO,,30.39833333,1932.17833333,10.48916667,22.25,4.02125,5
2024-08-17,FACATATIVA - URBANO,,34.26541667,2125.28458333,15.22375,37.79208333,4.28333333,5
2024-11-04,FACATATIVA - URBANO,,33.035,592.5375,5.885,12.28833333,3.39666667,5
2024-11-03,FACATATIVA - URBANO,,35.3325,593.96875,8.77375,14.12,4.466875,5
2024-11-02,FACATATIVA - URBANO,,39.77125,743.29583333,5.84166667,13.55791667,6.00176471,5
2024-11-01,FACATATIVA - URBANO,,41.255,880.69583333,10.15,23.81166667,4.34933333,5
2024-10-31,FACATATIVA - URBANO,,40.97875,587.76666667,12.57,20.77083333,3.609375,5
2024-10-30,FACATATIVA - URBANO,,42.09916667,618.77708333,9.59333333,24.67625,4.94625,5
2024-10-29,FACATATIVA - URBANO,,38.47541667,1371.91818182,13.66541667,36.17791667,5.0147619,5
2024-10-28,FACATATIVA - URBANO,,40.44541667,1646.89166667,12.505,24.09818182,4.22125,5
2024-10-27,FACATATIVA - URBANO,,34.35666667,1389.26666667,5.87166667,11.83791667,4.79833333,5
2024-10-26,FACATATIVA - URBANO,,31.77208333,1517.125,7.7475,18.66791667,4.06333333,5
2024-10-25,FACATATIVA - URBANO,,40.05,1592.98125,12.35708333,31.34583333,5.96166667,5
2024-10-24,FACATATIVA - URBANO,,35.65875,1349.19166667,10.93916667,25.54958333,5.41208333,5
2024-10-23,FACATATIVA - URBANO,,43.465,1300.05208333,11.5225,21.57791667,5.40833333,5
2024-10-22,FACATATIVA - URBANO,,44.85083333,1330.10833333,9.41833333,20.81958333,5.70416667,5
2024-10-21,FACATATIVA - URBANO,,44.27291667,1186.98333333,7.94833333,15.71083333,5.46041667,5
2024-10-20,FACATATIVA - URBANO,,42.68958333,1165.0375,8.19458333,14.68,4.42416667,5
2024-09-17,FACATATIVA - URBANO,,56.16958333,1230.875,10.585,29.56708333,6.18,5
2024-09-16,FACATATIVA - URBANO,,40.03777778,1430.75217391,11.965,32.91666667,4.007,5
2024-10-19,FACATATIVA - URBANO,,46.40083333,1406.44166667,15.825,33.26458333,5.34875,5
2024-10-18,FACATATIVA - URBANO,,42.30291667,1332.01666667,16.645,37.46666667,7.24208333,5
2024-10-17,FACATATIVA - URBANO,,43.41166667,1190.32291667,15.11875,35.32333333,5.69625,5
2024-10-16,FACATATIVA - URBANO,,43.33083333,1010.93958333,12.65208333,29.435,5.53333333,5
2024-10-15,FACATATIVA - URBANO,,43.35708333,1082.50208333,12.18958333,32.65083333,5.34541667,5
2024-10-14,FACATATIVA - URBANO,,37.38416667,964.18541667,10.76791667,22.45125,4.63083333,5
2024-10-13,FACATATIVA - URBANO,,34.98416667,634.04375,6.57375,17.2225,4.40333333,5
2024-10-12,FACATATIVA - URBANO,,32.90041667,1041.95,12.60958333,31.3325,5.07708333,5
2024-10-11,FACATATIVA - URBANO,,31.99208333,999.0125,12.73583333,30.26541667,5.31041667,5
2024-10-10,FACATATIVA - URBANO,,37.00875,593.01458333,10.04416667,23.05333333,3.18875,5
2024-10-09,FACATATIVA - URBANO,,40.14458333,425.08125,9.96458333,19.52083333,6.86333333,5
2024-10-08,FACATATIVA - URBANO,,36.8325,1794.00681818,9.76,21.55636364,4.0252381,5
2024-09-23,FACATATIVA - URBANO,,45.78434783,1751.85,7.50882353,13.97529412,3.4226087,5
2024-09-22,FACATATIVA - URBANO,,48.71208333,1745.17083333,10.95708333,21.49083333,4.52875,5
2024-09-21,FACATATIVA - URBANO,,57.85958333,1784.76875,17.07583333,29.72375,5.28541667,5
2024-09-20,FACATATIVA - URBANO,,55.53083333,1693.16875,20.365,45.26958333,4.99625,5
2024-09-19,FACATATIVA - URBANO,,60.27708333,1560.53958333,18.68458333,37.56708333,5.00041667,5
2024-09-18,FACATATIVA - URBANO,,59.52666667,1415.98333333,12.86541667,38.44875,4.1075,5
2025-11-02,FACATATIVA - URBANO,,16.92833333,1299.575,12.34583333,26.08041667,9.08166667,5
2025-11-01,FACATATIVA - URBANO,,19.51791667,1359.21041667,14.93041667,35.09458333,8.895,5
2025-10-31,FACATATIVA - URBANO,,18.55708333,1178.39583333,15.52083333,40.62708333,8.57958333,5
2025-10-30,FACATATIVA - URBANO,,21.30583333,1331.53958333,18.70541667,45.10458333,8.92708333,5
2025-10-29,FACATATIVA - URBANO,,18.72041667,1192.23125,14.50458333,38.52375,9.0475,5
2025-10-28,FACATATIVA - URBANO,,16.97375,941.28541667,13.67958333,31.21791667,7.82,5
2025-10-27,FACATATIVA - URBANO,,21.78125,889.28333333,15.29,33.42875,8.20208333,5
2025-10-26,FACATATIVA - URBANO,,21.22458333,676.98125,7.88695652,15.82869565,7.95958333,5
2025-10-25,FACATATIVA - URBANO,,23.6675,817.24375,10.89625,23.20625,7.97125,5
2025-10-24,FACATATIVA - URBANO,,24.21958333,666.48541667,9.13291667,18.22333333,8.17458333,5
2025-10-23,FACATATIVA - URBANO,,23.05291667,739.27173913,13.26958333,23.39458333,8.12125,5
2025-07-29,FACATATIVA - URBANO,,,849.20833333,8.55375,21.815,4.96791667,4
2025-07-28,FACATATIVA - URBANO,,,657.89791667,6.52333333,20.62791667,4.71208333,4
2025-07-27,FACATATIVA - URBANO,,,668.39375,4.03041667,10.20416667,4.36791667,4
2025-07-21,FACATATIVA - URBANO,,,584.42708333,5.83458333,12.1675,0.4875,4
2025-07-20,FACATATIVA - URBANO,,,472.3125,5.61708333,11.98541667,0.84291667,4
2025-07-19,FACATATIVA - URBANO,,,353.99583333,7.12666667,15.69708333,1.00833333,4
2025-07-23,FACATATIVA - URBANO,,,772.875,8.82666667,19.50125,1.03916667,4
2025-07-24,FACATATIVA - URBANO,,,781.93958333,8.39375,20.555,1.80208333,4
2025-07-25,FACATATIVA - URBANO,,,842.52916667,8.43875,19.7025,4.99166667,4
2025-07-22,FACATATIVA - URBANO,,,919.81666667,9.24791667,21.01916667,0.83826087,4
2025-07-26,FACATATIVA - URBANO,,,985.65416667,9.16375,23.08166667,5.0425,4
2024-09-04,FACATATIVA - URBANO,,,835.37291667,37.53666667,57.05708333,5.94458333,4
2024-09-05,FACATATIVA - URBANO,,,661.71458333,13.61458333,37.39125,5.06916667,4
2024-09-06,FACATATIVA - URBANO,,,861.6125,18.54791667,38.62916667,4.395,4
2024-09-07,FACATATIVA - URBANO,,,886.42083333,20.125,33.9875,4.8025,4
2024-09-08,FACATATIVA - URBANO,,,693.47173913,13.22791667,26.05291667,3.68,4
2024-09-09,FACATATIVA - URBANO,,,956.55208333,17.83125,40.22125,4.73708333,4
2024-09-10,FACATATIVA - URBANO,,,910.75208333,12.88208333,23.76875,3.89375,4
2024-09-11,FACATATIVA - URBANO,,,1290.51041667,17.49041667,39.67916667,6.08875,4
2024-09-12,FACATATIVA - URBANO,,,1451.2875,19.48083333,40.72291667,5.83208333,4
2024-09-13,FACATATIVA - URBANO,,,1192.70833333,13.46666667,33.47,5.04958333,4
2024-09-14,FACATATIVA - URBANO,,,1370.18333333,13.36583333,33.07916667,5.85666667,4
2024-08-22,FACATATIVA - URBANO,,,2507.34083333,16.56,38.80208333,4.19083333,4
2024-08-21,FACATATIVA - URBANO,,,2385.90458333,14.30291667,34.645,4.99625,4
2024-08-24,FACATATIVA - URBANO,,,2596.26916667,11.8625,23.89041667,3.74333333,4
2024-08-30,FACATATIVA - URBANO,,,675.07291667,25.1675,45.34375,4.42708333,4
2024-08-28,FACATATIVA - URBANO,,,230.90833333,15.72541667,33.83625,4.13416667,4
2024-08-27,FACATATIVA - URBANO,,,1716.49826087,24.53125,45.72041667,4.5295,4
2024-08-25,FACATATIVA - URBANO,,,2423.96958333,8.09,15.20416667,4.10458333,4
2024-08-26,FACATATIVA - URBANO,,,2609.47333333,15.46208333,28.22541667,3.3775,4
2024-08-20,FACATATIVA - URBANO,,,2171.98125,12.15541667,28.53916667,4.76458333,4
2024-09-15,FACATATIVA - URBANO,,,1284.30833333,10.21875,23.86291667,5.08708333,4
2024-08-23,FACATATIVA - URBANO,,,2691.89541667,16.03583333,35.38666667,3.59916667,4
2024-09-03,FACATATIVA - URBANO,,,739.95625,27.15208333,44.65083333,3.99,4
2024-09-02,FACATATIVA - URBANO,,,794.82083333,32.285,41.395,3.21458333,4
2024-08-29,FACATATIVA - URBANO,,,280.04791667,12.1,29.97666667,3.85,4
2024-09-01,FACATATIVA - URBANO,,,630.22708333,31.26625,39.62541667,3.36125,4
2024-08-31,FACATATIVA - URBANO,,,684.1375,31.34916667,50.36166667,3.95208333,4
2025-03-03,FACATATIVA - URBANO,,,423.65,16.41666667,29.92444444,3.3675,4
2025-01-31,FACATATIVA - URBANO,,,328.27541667,11.55,32.39916667,2.72125,4
2025-02-17,FACATATIVA - URBANO,,,397.8875,7.75291667,14.67583333,2.78291667,4
2025-02-18,FACATATIVA - URBANO,,,647.44545455,16.47791667,29.0425,2.76954545,4
2025-02-19,FACATATIVA - URBANO,,,609.7125,21.055,35.24125,3.37095238,4
2025-02-20,FACATATIVA - URBANO,,,722.23076923,20.72833333,38.60833333,2.65875,4
2025-02-21,FACATATIVA - URBANO,,,759.22307692,16.00708333,32.92458333,1.93166667,4
2025-02-22,FACATATIVA - URBANO,,,741.70555556,13.17875,27.31708333,1.16454545,4
2025-02-23,FACATATIVA - URBANO,,,770.67307692,11.54166667,19.99333333,2.57909091,4
2025-02-24,FACATATIVA - URBANO,,,836.89090909,9.48583333,20.71875,1.99904762,4
2025-02-25,FACATATIVA - URBANO,,,984.7,15.99333333,30.71208333,2.03782609,4
2025-02-26,FACATATIVA - URBANO,,,960.16428571,15.71631579,30.67526316,2.325,4
2025-02-27,FACATATIVA - URBANO,,,328.00882353,15.00578947,32.46315789,5.16222222,4
2025-02-28,FACATATIVA - URBANO,,,297.7,10.92791667,23.50541667,2.33347826,4
2025-03-01,FACATATIVA - URBANO,,,186.25333333,14.49333333,26.50208333,2.94708333,4
2025-03-02,FACATATIVA - URBANO,,,152.49318182,12.48227273,21.72818182,2.91227273,4
2025-02-14,FACATATIVA - URBANO,,,539.19090909,14.48041667,27.13041667,2.76217391,4
2025-02-13,FACATATIVA - URBANO,,,551.89,8.69958333,17.68291667,1.365,4
2025-02-12,FACATATIVA - URBANO,,,405.15384615,11.57,21.96958333,3.23208333,4
2025-02-11,FACATATIVA - URBANO,,,287.52222222,12.1925,24.88916667,0.83043478,4
2025-02-10,FACATATIVA - URBANO,,,286.007,13.61208333,22.01375,3.5605,4
2025-02-09,FACATATIVA - URBANO,,,295.91823529,12.30294118,17.47647059,7.6075,4
2025-02-08,FACATATIVA - URBANO,,,337.77833333,15.67375,25.02291667,2.57434783,4
2025-02-07,FACATATIVA - URBANO,,,453.365,18.12916667,31.89291667,2.9535,4
2025-02-06,FACATATIVA - URBANO,,,409.14625,15.70458333,26.87916667,2.44458333,4
2025-02-05,FACATATIVA - URBANO,,,393.39375,17.98208333,29.50583333,2.24181818,4
2025-02-04,FACATATIVA - URBANO,,,403.20875,17.35708333,35.26166667,2.39619048,4
2025-02-03,FACATATIVA - URBANO,,,559.75708333,16.10333333,35.2325,3.22208333,4
2025-02-02,FACATATIVA - URBANO,,,550.29791667,18.47083333,33.80166667,2.47375,4
2025-02-01,FACATATIVA - URBANO,,,472.61791667,14.18958333,33.43708333,3.63913043,4
2025-02-15,FACATATIVA - URBANO,,,468.49583333,11.5675,24.60041667,3.32590909,4
2025-01-15,FACATATIVA - URBANO,,,746.24125,16.01541667,36.02916667,3.63916667,4
2025-01-29,FACATATIVA - URBANO,,,1245.31608696,17.60869565,45.49782609,3.717,4
2025-01-28,FACATATIVA - URBANO,,,1181.57541667,13.40083333,37.79291667,2.75956522,4
2025-01-27,FACATATIVA - URBANO,,,895.88208333,13.76375,40.72208333,2.22809524,4
2025-01-26,FACATATIVA - URBANO,,,646.94208333,6.95625,22.00125,1.88913043,4
2025-01-25,FACATATIVA - URBANO,,,896.06875,12.67375,33.24541667,1.92958333,4
2025-01-24,FACATATIVA - URBANO,,,1422.28708333,20.71916667,49.68333333,1.29043478,4
2025-01-23,FACATATIVA - URBANO,,,1627.42041667,18.78458333,46.23375,3.88272727,4
2025-01-22,FACATATIVA - URBANO,,,1384.53458333,16.34041667,41.29916667,3.54130435,4
2025-01-21,FACATATIVA - URBANO,,,1302.68625,19.585625,43.466875,1.623125,4
2025-01-20,FACATATIVA - URBANO,,,1230.97208333,20.63041667,42.1975,3.65375,4
2025-01-19,FACATATIVA - URBANO,,,1031.38916667,17.45458333,31.17416667,3.5675,4
2025-01-18,FACATATIVA - URBANO,,,1028.21434783,18.55565217,42.09304348,3.02173913,4
2025-01-17,FACATATIVA - URBANO,,,1029.85545455,16.74545455,37.72272727,3.15363636,4
2025-01-16,FACATATIVA - URBANO,,,859.36090909,14.50454545,35.84363636,3.68136364,4
2025-01-30,FACATATIVA - URBANO,,,344.03304348,12.35043478,35.56086957,8.48181818,4
2025-01-14,FACATATIVA - URBANO,,,743.84916667,17.3125,33.68,3.64625,4
2025-07-17,FACATATIVA - URBANO,,,481.37708333,8.295,23.30791667,1.45791667,4
2025-04-12,FACATATIVA - URBANO,,,353.51875,12.63458333,23.09625,4.17375,4
2025-04-06,FACATATIVA - URBANO,,,240.94782609,6.02833333,10.22583333,4.15166667,4
2025-04-07,FACATATIVA - URBANO,,,395.025,9.65125,20.22666667,5.10375,4
2025-04-08,FACATATIVA - URBANO,,,398.84166667,8.37541667,21.22041667,4.25375,4
2025-04-09,FACATATIVA - URBANO,,,379.28125,11.54666667,30.53625,4.72916667,4
2025-04-10,FACATATIVA - URBANO,,,480.42291667,6.81416667,15.38416667,3.88695652,4
2025-04-11,FACATATIVA - URBANO,,,554.37083333,8.72708333,20.88791667,4.63,4
2025-04-05,FACATATIVA - URBANO,,,481.85416667,8.50791667,18.42333333,4.58708333,4
2025-04-14,FACATATIVA - URBANO,,,718.36304348,14.79208333,34.45875,4.07590909,4
2025-07-16,FACATATIVA - URBANO,,,613.72,10.266,25.366,1.72533333,4
2025-07-14,FACATATIVA - URBANO,,,845.49210526,7.13958333,16.2675,5.489375,4
2025-07-09,FACATATIVA - URBANO,,,874.97083333,8.84666667,22.08833333,4.89833333,4
2025-05-21,FACATATIVA - URBANO,,,796.72916667,10.81541667,30.17583333,5.18041667,4
2025-03-04,FACATATIVA - URBANO,,,230.90833333,17.81041667,30.63875,2.14130435,4
2025-04-04,FACATATIVA - URBANO,,,151.7125,10.775,22.81041667,4.22125,4
2025-04-03,FACATATIVA - URBANO,,,296.70434783,14.34208333,30.78875,5.33833333,4
2025-04-02,FACATATIVA - URBANO,,,288.15833333,17.59833333,36.10083333,4.91916667,4
2025-04-01,FACATATIVA - URBANO,,,229.0,15.50916667,32.12666667,5.45791667,4
2025-03-31,FACATATIVA - URBANO,,,371.17083333,10.74,23.55541667,4.61291667,4
2025-03-30,FACATATIVA - URBANO,,,342.54583333,12.53375,18.50625,4.05,4
2025-03-29,FACATATIVA - URBANO,,,338.72916667,18.5575,30.48625,4.81208333,4
2025-03-28,FACATATIVA - URBANO,,,829.37826087,21.05291667,33.76083333,4.96904762,4
2025-03-27,FACATATIVA - URBANO,,,1328.2,18.83083333,33.6775,4.34375,4
2025-03-26,FACATATIVA - URBANO,,,1288.125,21.07791667,38.44375,5.03083333,4
2025-03-25,FACATATIVA - URBANO,,,1344.89791667,20.65083333,44.1275,4.53125,4
2025-03-24,FACATATIVA - URBANO,,,982.31458333,16.06875,31.00291667,5.04625,4
2025-03-23,FACATATIVA - URBANO,,,774.30625,16.48541667,27.97541667,4.865,4
